name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
SUBHE PHARMACEUTICAL (UNANI),Qurs Garlitab,Tablet,Qurs Garlitab,U-088-A-024,Unani,Not Specified
SUBHE PHARMACEUTICAL (UNANI),Sufoof Mundamil,Powder,Sufoof Mundamil,U-088-A-025,Unani,Not Specified
SUFALA LABORATORIES (UNANI),S-Nilufar,Liquid,Sharbat Neelofar,U-119-A-006,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Folavit,Liquid,Sharbat Misali,U-119-A-007,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Gaotone,Liquid,Sharbat Gaozaban,U-119-A-008,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Habbe Suranjan,Tablet,Habb-e Suranjan,U-119-A-009,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Su-Nishat,Tablet,Habb-e Nishat,U-119-A-010,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Su-Dis,Tablet,Qurs Pechish,U-119-A-011,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Habbe Munish,Tablet,Habb-e Munish,U-119-A-012,Unani,Not Specified
SUFALA LABORATORIES (UNANI),S-Purifala,Tablet,Habb-e Tinkar,U-119-A-013,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Ambar-M,Tablet,Habb-e Ambar Momiyaee,U-119-A-014,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Habbe Fishar,Tablet,Habb-e Fishar,U-119-A-015,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Sumatra,Liquid,Arq Ajeeb,U-119-A-001,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Azofala,Liquid,Sharbat Ejaz,U-119-A-002,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Dinafol,Liquid,Arq Poodina,U-119-A-004,Unani,Not Specified
SUFALA LABORATORIES (UNANI),Vitaxin,Liquid,Sharbat Faulad,U-119-A-005,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Sharbat Tamarhind,Liquid,Sharbat Tamarind,U-152-A-001,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Arq Maulaham,Liquid,Arq Maul Lahm,U-152-A-002,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Jawarish Kamuni,Semi-Solid,Jowarish Kamuni,U-152-A-003,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Ganad,Tablet,Habb-e Ambar Momiyaee,U-152-A-004,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Chylex,Liquid,Sharbat Chylosin,U-152-A-005,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Gasmin,Liquid,Sharbat Hazmina,U-152-A-006,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Vasomar,Liquid,Sharbat Ejaz,U-152-A-007,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Urosun,Liquid,Sharbat Buzuri,U-152-A-008,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Scatin,Ointment,Marham Kharish,U-152-A-009,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Sunton,Liquid,Arq Maqattar,U-152-A-010,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Mediaca,Liquid,Arq Ajeeb,U-152-A-011,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Uteret,Liquid,Sharbat Mudir,U-152-A-012,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Sunsin,Liquid,Sharbat Jinsin,U-152-A-013,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Leudex,Liquid,Sharbat Sailan,U-152-A-014,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Minavit,Liquid,Sharbat Misali,U-152-A-015,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Sharbat Tiflin,Liquid,Sharbat Tiflin,U-152-A-016,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Hepasun,Liquid,Sharbat Deenar,U-152-A-017,Unani,Not Specified
SUNBIN PHARMACEUTICALS (UNANI),Arq Hazim,Liquid,Arq Hazim,U-152-A-018,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Dimaghi,Liquid,Sharbat Dimaghi,U-252-A-3,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Jinsin,Liquid,Sharbat Jinsin,U-252-A-4,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Ezaz,Liquid,Sharbat Ejaz,U-252-A-5,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Deenar,Liquid,Sharbat Deenar,U-252-A-6,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Sheb,Liquid,Sharbat Seb,U-252-A-7,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Sharbat Faulad,Liquid,Sharbat Faulad,U-252-A-001,Unani,Not Specified
SUNRISE (UNANI) LABORATORIES,Arq Nankha,Liquid,Arq Nankha,U-252-A-002,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Ruchipep,Tablet,Qurs Hazmol,U-8-A-019,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Booston,Tablet,Habb-e Ambar Momiyaee,U-8-A-020,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Aazq-S,Tablet,Habb-e Azaraqi,U-8-A-021,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),No-Tens,Tablet,Habb-e Fishar,U-8-A-022,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Mukbbi Khas,Tablet,Qurs Muqavvi Khas,U-8-A-023,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Rotidana,Tablet,Habb-e Nishat,U-8-A-024,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Ofdyda,Tablet,Qurs Pechish,U-8-A-025,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Su-Mumsik,Tablet,Habb-e Mumsik,U-8-A-026,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Suboost,Capsule,Habb-e Ambar Momiyaee,U-8-A-027,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sumunish,Capsule,Habb-e Munish,U-8-A-028,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),S-Diabicon,Capsule,Qurs Ziabit,U-8-A-029,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Paindrop,Capsule,Habb-e Suranjan,U-8-A-030,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sumumsik,Capsule,Habb-e Mumsik,U-8-A-031,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Hermony,Capsule,Habb-e Nishat,U-8-A-032,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Puri-B,Liquid,Arq Mundi,U-8-A-001,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Digopep,Liquid,Arq Nankha,U-8-A-002,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Seb-S,Liquid,Sharbat Seb,U-8-A-003,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Uro-Care,Liquid,Sharbat Buzuri,U-8-A-004,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Hepa-Safe,Liquid,Sharbat Deenar,U-8-A-005,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Bronchofala,Liquid,Sharbat Sadar,U-8-A-006,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Spermogen,Semi-Solid,Majoon Arad-e Khurma,U-8-A-007,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),S-bel,Liquid,Sharbat Belgiri,U-8-A-008,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Suromit,Liquid,Arq Poodina,U-8-A-009,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Zymacide,Liquid,Sharbat Hazmina,U-8-A-011,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Leuco-Safe,Semi-Solid,Majoon Suparipak,U-8-A-010,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sharbat Dimaghi,Liquid,Sharbat Dimaghi,U-08-A-033,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sharbat Mufarreh,Liquid,Sharbat Mufarreh,U-08-A-034,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Pudina,Tablet,Qurs Pudina,U-08-A-035,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Garlitab,Tablet,Qurs Garlitab,U-08-A-036,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Kaknaj,Tablet,Qurs Kaknaj,U-08-A-038,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Rehmin,Tablet,Qurs Rehmin,U-08-A-039,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Espand,Tablet,Qurs Espand,U-08-A-040,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Habbe Muqil,Tablet,Habb-e Muqil,U-08-A-041,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Habbe Jadwar,Tablet,Habb-e Jadwar,U-08-A-042,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Qurs Neem,Tablet,Qurs Neem,U-08-A-043,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Ginseng,Capsule,Ginseng,U-08-A-044,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Milk Thistle,Capsule,Milk Thistle 70 mg,U-08-A-045,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sarpagondha,Capsule,Sarpagondha,U-08-A-046,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Sharbat Chylosin,Liquid,Sharbat Chylosin,U-8-A-012,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Surojin,Liquid,Sharbat Jinsin,U-8-A-013,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Surofi,Liquid,Sharbat Musaffi,U-8-A-014,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Surovit,Liquid,Sharbat Misali,U-8-A-015,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Amlasafe,Liquid,Sharbat Amla,U-8-A-016,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),S-Leuco,Liquid,Sharbat Niswan,U-8-A-017,Unani,Not Specified
SURMA LABORATORIES LTD. (UNANI),Him-Up,Liquid,Sharbat Faulad,U-8-A-018,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Belex,Liquid,Sharbat Belgiri,U-089-A-001,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Onosma,Liquid,Sharbat Gaozaban,U-089-A-003,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Hemadesh,Liquid,Sharbat Faulad,U-089-A-004,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Majun Falasafa,Semi-Solid,Majoon Falasefa,U-089-A-005,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Neemara,Liquid,Arq Hazim,U-089-A-006,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Relicough,Liquid,Sharbat Kasni,U-089-A-007,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Kubts,Liquid,Sharbat Buzuri,U-089-A-008,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Omamin,Liquid,Arq Zeera,U-089-A-009,Unani,Not Specified
SWADESH LABORATORIES (UNANI),Sharbat Dinar,Liquid,Sharbat Deenar,U-089-A-010,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj T-Cough,Liquid,Sharbat Vasac,U-07-A-034,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Tajmisswan,Liquid,Sharbat Niswan,U-07-A-035,Unani,Not Specified
TAJ LABORATORIES  (UNANI),TajZeston,Liquid,Sharbat Amla,U-07-A-036,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Gascap,Capsule,Sufoof Mundamil,U-07-A-037,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Slicap,Capsule,Habb-e Tinkar,U-07-A-038,Unani,Not Specified
TAJ LABORATORIES  (UNANI),TajMaltiseb,Capsule,Habb-e Hayateen Murakkab Jawahirdar,U-07-A-039,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj T Cal-D,Capsule,Kushta Khare Mohra,U-07-A-040,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Spiru Plus,Capsule,Spirulina,U-07-A-041,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Trigink,Capsule,Ginkgo Biloba,U-07-A-042,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Manful,Oil (Liquid),Tila Butimar,U-07-A-043,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Sufoof Jiryan,Powder,Sufoof Jiryan,U-07-A-044,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Tajdel,Malam,Rowghan Kamila,U-07-A-045,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Glovit,Liquid,Sharbat Laxafig,U-7-A-056,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Sunvit,Liquid,Sharbat Mavez,U-7-A-057,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Moovs,Malam,Marham Ajeeb,U-7-A-058,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Manfit,Powder,Ginseng,U-7-A-059,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Protine Plus,Liquid,Sharbat Jiryani,U-7-A-060,Unani,Not Specified
TAJ LABORATORIES  (UNANI),T-Pice,Tablet,Habb-e Bawaseer Badi,U-007-A-001,Unani,Not Specified
TAJ LABORATORIES  (UNANI),T-Deenar,Liquid,Sharbat Deenar,U-007-A-004,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Dysen-T,Tablet,Qurs Pechish,U-007-A-005,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Dermasi,Tablet,Habb-e Musaffi,U-007-A-006,Unani,Not Specified
TAJ LABORATORIES  (UNANI),T-Atfal,Liquid,Sharbat Atfal,U-007-A-008,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Darmasi,Liquid,Sharbat Musaffi,U-007-A-010,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Ejovas,Liquid,Sharbat Ejaz,U-007-A-011,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Sharbat Kirmin,Liquid,Sharbat Kirmin,U-007-A-012,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Diarin,Liquid,Sharbat Belgiri,U-007-A-013,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Urinor,Liquid,Sharbat Buzuri,U-007-A-014,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Fever-T,Liquid,Arq Bukhar,U-007-A-015,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Vitaj,Liquid,Sharbat Seb,U-007-A-016,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Gas-T,Liquid,Sharbat Hummaz,U-007-A-017,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Getup,Capsule,Qurs Salajeet,U-07-A-046,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Helthyman,Semi-Solid,Jowarish Zanjabeel,U-07-A-047,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Spamolt,Halua,Majoon Arad-e Khurma,U-07-A-048,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Shaktimaan,Semi-Solid,Majoon Mughalliz,U-07-A-049,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Glorex,Liquid,Sharbat Faulad,U-07-A-050,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Ledypak,Semi-Solid,Majoon Suparipak,U-07-A-051,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Esorex,Powder,Sufoof Glycin,U-07-A-052,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Appetab,Tablet,Ginger,U-07-A-053,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Appetex,Liquid,Sharbat Samarat,U-07-A-054,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Asmatex,Tablet,Habb-e Madar,U-07-A-055,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Health-T,Tablet,Qurs Shafi,U-07-A-018,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Vitasun,Liquid,Arq Lahsun,U-07-A-019,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Flatula,Liquid,Arq Hazim,U-07-A-020,Unani,Not Specified
TAJ LABORATORIES  (UNANI),T-Pudina,Liquid,Sharbat Misali,U-07-A-021,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Neurojin,Liquid,Sharbat Jinsin,U-07-A-022,Unani,Not Specified
TAJ LABORATORIES  (UNANI),T-Nishat,Capsule,Habb-e Nishat,U-07-A-023,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Stralax,Capsule,Qurs Rehmin,U-07-A-024,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Sensarex,Capsule,Habb-e Ambar Momiyaee,U-07-A-025,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Monogra,Capsule,Habb-e Munish,U-07-A-026,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Arthritac,Capsule,Habb-e Suranjan,U-07-A-027,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Zestab,Capsule,Qurs Pudina,U-07-A-028,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Livoner,Capsule,Habb-e Yarqan,U-07-A-029,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Fitup,Capsule,Qurs Ushba,U-07-A-030,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Taj Ruchitaj,Tablet,Habb-e Shefa,U-07-A-031,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Diabec,Tablet,Qurs Garlitab,U-07-A-032,Unani,Not Specified
TAJ LABORATORIES  (UNANI),Fiver-T,Tablet,Habb-e Bokhar,U-07-A-033,Unani,Not Specified
THE COMBINED LABORATORIES,Crimicom Syrup,Liquid,Sharbat Kirmin,U-249-A-001,Unani,Not Specified
THE COMBINED LABORATORIES,Ferocom Syrup,Liquid,Sharbat Faulad,U-249-A-003,Unani,Not Specified
THE COMBINED LABORATORIES,Digicom Arq,Liquid,Arq Hazim,U-249-A-004,Unani,Not Specified
THE COMBINED LABORATORIES,Jowarish Kumuni,Liquid,Jowarish Kamuni,U-249-A-005,Unani,Not Specified
THE COMBINED LABORATORIES,Vavisom Syrup,Liquid,Sharbat Ejaz,U-249-A-006,Unani,Not Specified
THE COMBINED LABORATORIES,Dinacom Syrup,Liquid,Sharbat Deenar,U-249-A-007,Unani,Not Specified
THE COMBINED LABORATORIES,Leucofera Syrup,Liquid,Sharbat Niswan,U-249-A-008,Unani,Not Specified
THE COMBINED LABORATORIES,Dicicom Syrup,Liquid,Sharbat Belgiri,U-249-A-009,Unani,Not Specified
THE COMBINED LABORATORIES,Uricom Syrup,Liquid,Sharbat Buzuri,U-249-A-009,Unani,Not Specified
THE COMBINED LABORATORIES,Cardacom Syrup,Liquid,Sharbat Atfal,U-249-A-011,Unani,Not Specified
THE COMBINED LABORATORIES,Malcovit Syrup,Liquid,Sharbat Seb,U-249-A-12,Unani,Not Specified
THE COMBINED LABORATORIES,Neuroplus Syrup,Liquid,Sharbat Dimaghi,U-249-A-013,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Hpfresh,Liquid,Sharbat Musaffi,U-040-A-001,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Utiles,Liquid,Sharbat Santara,U-040-A-002,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Ferofresh,Liquid,Sharbat Faulad,U-040-A-003,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Majoon Suparipak,Semi-Solid,Majoon Suparipak,U-040-A-004,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Pepzi,Liquid,Arq Nankha,U-040-A-005,Unani,Not Specified
THE HEALTH PHARMA (UNANI),HP-Liv,Liquid,Sharbat Deenar,U-040-A-006,Unani,Not Specified
THE HEALTH PHARMA (UNANI),HP-Cid,Liquid,Sufoof Humuzin,U-040-A-007,Unani,Not Specified
THE HEALTH PHARMA (UNANI),HP-Vit,Liquid,Sharbat Seb,U-040-A-008,Unani,Not Specified
THE HEALTH PHARMA (UNANI),H-Cop,Liquid,Sharbat Ejaz,U-040-A-009,Unani,Not Specified
THE HEALTH PHARMA (UNANI),Ajwain,Liquid,Arq Ajwain,U-040-A-010,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Vinsina,Syrup,Sharbat Misali,U-301-A-001,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Hazmi,Syrup,Sharbat Hazmina,U-301-A-002,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Hazmi,Tablet,Qurs Hazmina,U-301-A-008,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Kolsina,Tablet,Habb-e Suranjan,U-301-A-009,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Afrodic,Tablet,Habb-e Ambar Momiyaee,U-301-A-010,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Herbazyl,Tablet,Qurs Pechish,U-301-A-011,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Duratab,Tablet,Habb-e Nishat,U-301-A-012,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Remisol,Tablet,Qurs Rehmin,U-301-A-013,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Mumsik,Capsule,Habb-e Mumsik,U-301-A-014,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Azner,Tablet,Habb-e Azaraqi,U-301-A-015,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Shilaj,Capsule,Qurs Salajeet,U-301-A-016,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Alkof,Syrup,Sharbat Tulsi,U-301-A-004,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Chirol,Syrup,Sharbat Musaffi,U-301-A-003,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Nawsin,Syrup,Sharbat Niswan,U-301-A-005,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Sinar,Syrup,Sharbat Deenar,U-301-A-006,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Herbisol,Syrup,Sharbat Atfal,U-301-A-007,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Santa,Syrup,Sharbat Santara,U-301-A-017,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Bel Syrup,Syrup,Sharbat Belgiri,U-301-A-021,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Jiryan,Syrup,Sharbat Jiryani,U-301-A-027,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Dimag,Syrup,Sharbat Dimaghi,U-301-A-026,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Hayat,Liquid,Aab-e Hayat,U-301-A-023,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Herbolac,Tablet,Qurs Mulayin,U-301-A-024,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Surin,Tablet,Qurs Surfin,U-301-A-019,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Garlistat,Tablet,Qurs Garlitab,U-301-A-018,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Freetens,Tablet,Qurs Shafi,U-301-A-028,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Sufoof Jurhin,Powder,Sufoof Jurhin,U-301-A-038,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Amla Oil,Oil (Liquid),Rowghan Amla,U-301-A-022,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Chirol,Tablet,Habb-e Musaffi,U-301-A-034,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Sharbat Faulad,Syrup,Sharbat Faulad,U-301-A-032,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Majoon Mughalliz,Semi-Solid,Majoon Mughalliz,U-301-A-040,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Etrifal Ustukhudus,Semi-Solid,Etrifal Ustukhudus,U-301-A-041,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Jowarish Jalinoos,Semi-Solid,Jowarish Jalinoos,U-301-A-039,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Jowarish Kamuni,Semi-Solid,Jowarish Kamuni,U-301-A-045,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Etrifal Badian,Semi-Solid,Etrifal Badian,U-301-A-050,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Jowarish Bisbasa,Semi-Solid,Jawarish Bisbasa,U-301-A-046,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Etrifal Kashnizi,Semi-Solid,Etrifal Kashnizi,U-301-A-048,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Majoon Lana,Semi-Solid,Majoon Lana,U-301-A-047,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Etrifal Shantara,Semi-Solid,Etrifal Shahtara,U-301-A-049,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Lubub Kabir,Semi-Solid,Lubub Kabir,U-301-A-052,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Sinaton,Syrup,Sharbat Jinsin,U-301-A-033,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Shefaton,Syrup,Sharbat Shefa,U-301-A-030,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Urosina,Tablet,Habb-e Suzak,U-301-A-035,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Joint Care,Tablet,Qurs Awja,U-301-A-037,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Hemopil,Tablet,Habb-e Bawaseer Damavi,U-301-A-031,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Sinaslim,Tablet,Qurs Muhazzil,U-301-A-036,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Kabid Naushadri,Tablet,Habb-e Kabid Naushadri,U-301-A-042,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Bandish,Tablet,Qurs Bandish,U-301-A-043,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Duwar,Tablet,Habb-e Duwar,U-301-A-044,Unani,Not Specified
THE IBN SINA NATURAL MEDICINE (UNANI DIVISION),Hemorin,Tablet,Habb-e Bawaseer Badi,U-301-A-020,Unani,Not Specified
